OXY_Close_PD,OXY_Volume,VIX_Close,PD_12-5_AVGs,12-5_Label,PD_15-5_AVGs,,15-5_Label,OXY_Close,,Rel_Max,Rel_Min
0.009898202373,4508897,18.78000069,-0.01789274418,0,-0.01485399087,,,50.02330017,1,#N/A,#N/A
0.00603219264,4557015,19.85000038,-0.01875713899,0,-0.01330506638,,,50.32505035,1,#N/A,#N/A
-0.01274065921,6850291,20.21999931,-0.01690440656,0,-0.01123854998,,,49.68387604,1,#N/A,#N/A
0.004681162102,6950181,20.70999908,-0.00940772645,2,-0.004148214176,,,49.91645432,1,#N/A,#N/A
-0.006800379571,3417317,20.87999916,0.0008717205691,2,-0.005920530942,,,49.57700348,1,#N/A,#N/A
-0.003042785824,3558540,21.20000076,0.007985373754,0,0.004889408527,,,49.42615128,2,#N/A,#N/A
0.01526175237,4735083,21.82999992,0.01222824873,0,0.004307940266,,,50.18048096,2,#N/A,#N/A
0.02104426223,4781844,21.56999969,0.0121651483,0,-0.005265914911,,,51.23649216,1,#N/A,#N/A
0.002576288187,5072222,19.55999947,0.01891653387,0,-0.002376618831,,,51.36849213,1,#N/A,#N/A
0.03389625471,6638197,18.52000046,0.01109641321,0,-0.00473465835,,,53.10969162,1,#N/A,#N/A
-0.00307713038,3830026,18.26000023,0.01773300142,0,0.00964194088,,,52.94626617,2,#N/A,#N/A
0.0004750875857,2891673,18.29000092,0.01372618176,0,0.01188870592,,,52.97142029,2,#N/A,#N/A
-0.003085378658,3581608,19.07999992,0.01335704644,0,0.02382479594,,,52.8079834,2,#N/A,#N/A
0.007022605021,3850693,18.46999931,0.006685206317,0,0.02173668792,,2,53.17883301,2,#N/A,53.17883301
0.03747035977,9084699,18.63999939,0.0008174853956,0,0.02284237249,,,55.17146301,2,#N/A,#N/A
-0.003531595531,6132592,20.61000061,0.00195328119,1,0.007584550392,,,54.97661972,2,#N/A,#N/A
0.003315757216,4254007,20.20000076,-0.006276938698,1,0.005392025455,,,55.15890884,2,#N/A,#N/A
-0.02940127502,6114744,22.57999992,-0.005701935861,0,0.003514198746,,,53.5371666,2,#N/A,#N/A
0.005635277257,3457085,21.76000023,-0.008007782175,0,0.005052343331,,,53.83886337,2,#N/A,#N/A
0.01949795002,4056838,18.75,-0.003459319551,0,0.0043844887,,,54.88861084,2,#N/A,#N/A
0.009963499185,4375085,18.04000092,-0.007943064868,0,0.00225571968,,,55.43549347,2,#N/A,#N/A
0.003174768763,3942232,18.37000084,-0.005958866936,0,0.002365068067,,,55.61148834,2,#N/A,#N/A
-0.00440849492,4992686,20.62999916,-0.005896171596,0,-0.009341438616,,,55.36632538,1,#N/A,#N/A
0.009763985683,3613965,19.55999947,-0.001465749503,0,-0.01057295583,,,55.90692139,1,#N/A,#N/A
-0.01450428995,1452308,22.21999931,0.004623171454,0,-0.005654250727,,,55.09603119,1,#N/A,#N/A
0.01517431099,3638389,21.53000069,-0.001899810986,0,0.00002269679983,,,55.9320755,2,#N/A,#N/A
-0.009103099945,4800736,23.54000092,0.002736833325,0,-0.00160562769,,,55.42292023,1,#N/A,#N/A
0.02359095935,4616927,21.36000061,-0.00241775936,0,-0.004249515424,,,56.73040009,1,#N/A,#N/A
0.005429298686,6069444,19.38999939,0.003210329186,0,-0.003012356689,,1,57.03840637,1,57.03840637,#N/A
0.0110207971,3393519,18.01000023,-0.002655164233,0,-0.003287978985,,,57.66701508,1,#N/A,#N/A
0.01427883275,3705504,18.02000046,0.001624111491,0,-0.003231384548,,,58.49043274,1,#N/A,#N/A
-0.003546683488,5263754,17.98999977,0.008245463837,0,-0.00129528709,,,58.28298569,1,#N/A,#N/A
-0.01570242173,5023999,17.73999977,0.008314584767,0,0.003265357788,,,57.36780167,2,#N/A,#N/A
0.001980367221,3406462,17.25,0.002911482292,1,-0.003882059745,,,57.48141098,1,#N/A,#N/A
0.02163141731,4901982,17.61000061,-0.003378194856,1,-0.005831593059,,,58.72481537,1,#N/A,#N/A
0.009028567479,6334041,17.54999924,-0.000389133415,0,-0.009116673852,,,59.25501633,1,#N/A,#N/A
0.002343603088,2703689,17.61000061,-0.006544203879,0,-0.01150623722,,,59.39388657,1,#N/A,#N/A
0.007438654607,4106209,17.94000053,-0.005187050916,0,-0.005333653181,,,59.83569717,1,#N/A,#N/A
0.0004222352406,3731389,17.38999939,-0.00167011894,0,-0.001281687154,,,59.86096191,1,#N/A,#N/A
0.003795518179,5065228,16.11000061,0.005876930881,0,0.001625794483,,,60.08816528,2,#N/A,#N/A
0.002836636839,2293381,16.40999985,0.002999537348,0,-0.005034993662,,,60.25861359,1,#N/A,#N/A
0.01215046383,3093225,16.48999977,-0.0003609728221,0,-0.001741453639,,,60.99078369,1,#N/A,#N/A
0.01169375136,3021101,15.44999981,0.002650452381,0,-0.003487092666,,,61.70399475,1,#N/A,#N/A
-0.003273070377,1987242,16.46999931,0.002323414416,0,-0.006235550873,,1,61.50203323,1,61.50203323,#N/A
-0.005849815434,2104980,17.67000008,-0.003043861975,0,-0.01232908109,,,61.14225769,1,#N/A,#N/A
0.008567965363,2489298,17.52000046,-0.004661302301,0,0.0009809548446,,,61.66612244,2,#N/A,#N/A
0.01361302198,2497335,17.28000069,0.00005214322982,0,-0.001808733696,,,62.50558472,1,#N/A,#N/A
-0.01433917282,3364816,17.52000046,0.001583040988,0,-0.006520328175,,,61.60930634,1,#N/A,#N/A
0.005020089149,2634904,17.75,-0.005584915996,0,-0.005334433472,,,61.91859055,1,#N/A,#N/A
-0.001019000791,3737443,17.61000061,-0.004777303441,0,-0.002665041252,,,61.85549545,1,#N/A,#N/A
-0.01367402759,6741739,17.37999916,-0.003072079389,0,-0.01704687099,,,61.0096817,1,#N/A,#N/A
0.003724366958,3755083,17.02000046,-0.005591411257,0,-0.009003728701,,,61.23690414,1,#N/A,#N/A
-0.005771796687,3938056,17.39999962,-0.008715407966,0,-0.000720403373,,,60.88345718,1,#N/A,#N/A
