OXY_Close_PD,OXY_Volume,VIX_Close,PD_AVGs,Label,OXY_Close,
-0.01274065921,6850291,20.21999931,-0.01123854998,,49.68387604,1
0.004681162102,6950181,20.70999908,-0.004148214176,,49.91645432,1
-0.006800379571,3417317,20.87999916,-0.005920530942,,49.57700348,1
-0.003042785824,3558540,21.20000076,0.004889408527,,49.42615128,2
0.01526175237,4735083,21.82999992,0.004307940266,,50.18048096,2
0.02104426223,4781844,21.56999969,-0.005265914911,,51.23649216,1
0.002576288187,5072222,19.55999947,-0.002376618831,,51.36849213,1
0.03389625471,6638197,18.52000046,-0.00473465835,,53.10969162,1
-0.00307713038,3830026,18.26000023,0.00964194088,,52.94626617,2
0.0004750875857,2891673,18.29000092,0.01188870592,,52.97142029,2
-0.003085378658,3581608,19.07999992,0.02382479594,,52.8079834,2
0.007022605021,3850693,18.46999931,0.02173668792,2,53.17883301,2
0.03747035977,9084699,18.63999939,0.02284237249,,55.17146301,2
-0.003531595531,6132592,20.61000061,0.007584550392,,54.97661972,2
0.003315757216,4254007,20.20000076,0.005392025455,,55.15890884,2
-0.02940127502,6114744,22.57999992,0.003514198746,,53.5371666,2
0.005635277257,3457085,21.76000023,0.005052343331,,53.83886337,2
0.01949795002,4056838,18.75,0.0043844887,,54.88861084,2
0.009963499185,4375085,18.04000092,0.00225571968,,55.43549347,2
0.003174768763,3942232,18.37000084,0.002365068067,,55.61148834,2
-0.00440849492,4992686,20.62999916,-0.009341438616,,55.36632538,1
0.009763985683,3613965,19.55999947,-0.01057295583,,55.90692139,1
-0.01450428995,1452308,22.21999931,-0.005654250727,,55.09603119,1
0.01517431099,3638389,21.53000069,0.00002269679983,,55.9320755,2
-0.009103099945,4800736,23.54000092,-0.00160562769,,55.42292023,1
0.02359095935,4616927,21.36000061,-0.004249515424,,56.73040009,1
0.005429298686,6069444,19.38999939,-0.003012356689,1,57.03840637,1
0.0110207971,3393519,18.01000023,-0.003287978985,,57.66701508,1
0.01427883275,3705504,18.02000046,-0.003231384548,,58.49043274,1
-0.003546683488,5263754,17.98999977,-0.00129528709,,58.28298569,1
-0.01570242173,5023999,17.73999977,0.003265357788,,57.36780167,2
0.001980367221,3406462,17.25,-0.003882059745,,57.48141098,1
0.02163141731,4901982,17.61000061,-0.005831593059,,58.72481537,1
0.009028567479,6334041,17.54999924,-0.009116673852,,59.25501633,1
0.002343603088,2703689,17.61000061,-0.01150623722,,59.39388657,1
0.007438654607,4106209,17.94000053,-0.005333653181,,59.83569717,1
0.0004222352406,3731389,17.38999939,-0.001281687154,,59.86096191,1
0.003795518179,5065228,16.11000061,0.001625794483,,60.08816528,2
0.002836636839,2293381,16.40999985,-0.005034993662,,60.25861359,1
0.01215046383,3093225,16.48999977,-0.001741453639,,60.99078369,1
0.01169375136,3021101,15.44999981,-0.003487092666,,61.70399475,1
-0.003273070377,1987242,16.46999931,-0.006235550873,1,61.50203323,1
-0.005849815434,2104980,17.67000008,-0.01232908109,,61.14225769,1
0.008567965363,2489298,17.52000046,0.0009809548446,,61.66612244,2
0.01361302198,2497335,17.28000069,-0.001808733696,,62.50558472,1
-0.01433917282,3364816,17.52000046,-0.006520328175,,61.60930634,1
0.005020089149,2634904,17.75,-0.005334433472,,61.91859055,1
-0.001019000791,3737443,17.61000061,-0.002665041252,,61.85549545,1
-0.01367402759,6741739,17.37999916,-0.01704687099,,61.0096817,1
0.003724366958,3755083,17.02000046,-0.009003728701,,61.23690414,1
-0.005771796687,3938056,17.39999962,-0.000720403373,,60.88345718,1
-0.002799019287,3974797,17.13999939,0.0004045937052,,60.71304321,2
-0.004158320537,4006111,17.54000092,-0.002591854757,,60.46057892,1
0.01179661435,4221337,16.88999939,0.001709906941,,61.17380905,2
0.005983906435,4926824,16.23999977,-0.003608423783,,61.5398674,1
-0.01107628314,4724958,16.38999939,-0.005882626007,,60.85823441,1
0.009333993831,3696318,15.46000004,-0.007526516949,1,61.42628479,1
0.01263857137,3304381,15.86999989,-0.003390949521,,62.20262527,1
-0.002841154921,3373792,17.30999947,0.004817957389,,62.02589798,2
-0.01892732819,4757837,17.98999977,0.006125761681,,60.85191345,2
0.01618051545,4215909,18.46999931,0.008303533702,,61.83652878,2
-0.008063380336,3871777,17.64999962,0.01757923925,,61.33791733,2
-0.0003087808121,4159650,17.59000015,0.01768254817,,61.31897736,2
-0.002161946678,10221892,16.63999939,0.0172035314,,61.186409,2
0.0003099194808,5528560,16.14999962,0.005997365664,,61.20537186,2
-0.03258755691,9878281,20.04000092,0.004635921759,,59.21083832,2
0.03059419914,6668466,19.53000069,-0.006573140379,,61.0223465,1
0.0232719467,7012494,17.62999916,-0.005972035478,,62.44245529,1
-0.002728891927,3966969,17.29999924,-0.009975172341,,62.27205658,1
-0.004865462086,3976572,16.69000053,-0.006092084863,,61.96907425,1
-0.006823651673,3534638,15.93000031,-0.009919688899,,61.54621887,1
0.0003072399035,3327553,16.28000069,0.0005377848079,2,61.56512833,2
0.002255601967,3018178,15.81000042,0.002383525664,,61.70399475,2
-0.005217018111,4609725,15.86999989,-0.0001389491809,,61.38208389,1
0.0172749332,4142845,16.09000015,0.002600991932,,62.44245529,2
0.008187958701,4392620,15.68999958,0.003953922534,,62.95373154,2
0.01513942089,3303129,15.94999981,-0.008201534185,,63.90681458,1
0.01797527671,7664540,16.37000084,-0.008836447437,,65.05555725,1
0.0189195167,4518708,16.71999931,0.0007271202103,,66.28637695,2
0.007902822743,3426711,16.59000015,-0.004953233065,,66.81022644,1
0.014360251,5283899,16.43000031,-0.01373488817,,67.76963806,1
-0.04871051624,9251912,20.79999924,-0.00277702194,,64.46854401,1
0.008028737443,7604836,22.12999916,-0.00349089993,,64.98614502,1
-0.01165515204,5443701,21.31999969,-0.003800656975,,64.22872162,1
0.01316788672,3023397,19.21999931,0.002753534957,,65.07447815,2
-0.01095991977,5526055,18.35000038,0.0110014137,,64.36126709,2
-0.01716206573,4396795,21.01000023,0.006855995532,2,63.25669479,2
0.005687609178,4039616,20.70000076,0.003591785232,,63.61647415,2
0.02599444722,4338970,18.60000038,-0.004760775494,,65.27014923,1
